"ID odpowiedzi","Data wysłania","Ostatnia strona","Język początkowy","Nasienie","W celu zatroszczenia się o najwyższy standard badania i bezpieczeństwo uczestników. Przygotowałem tę świadomą zgodę na udział w badaniu. Pokrywa się ona zgodnie ze standardem 3.10 stowarzyszenia APA [Czas wypełnienia ankiety wynosi około 5 min]","W celu zatroszczenia się o najwyższy standard badania i bezpieczeństwo uczestników. Przygotowałem tę świadomą zgodę na udział w badaniu. Pokrywa się ona zgodnie ze standardem 3.10 stowarzyszenia APA [Ankieta polega na odpowiedzi na różne pytania]","W celu zatroszczenia się o najwyższy standard badania i bezpieczeństwo uczestników. Przygotowałem tę świadomą zgodę na udział w badaniu. Pokrywa się ona zgodnie ze standardem 3.10 stowarzyszenia APA [Ankietowany nie ponosi żadnych konsekwencji jeśli odmówi wypełniania ankiety lub się wycofa]","W celu zatroszczenia się o najwyższy standard badania i bezpieczeństwo uczestników. Przygotowałem tę świadomą zgodę na udział w badaniu. Pokrywa się ona zgodnie ze standardem 3.10 stowarzyszenia APA [Ankietowany nie jest narażony na żadne RYZYKO oraz DYSKOMFORT związane z udziałem w badaniu]","W celu zatroszczenia się o najwyższy standard badania i bezpieczeństwo uczestników. Przygotowałem tę świadomą zgodę na udział w badaniu. Pokrywa się ona zgodnie ze standardem 3.10 stowarzyszenia APA [Udział w ankiecie pozwala na doświadczenie procesu naukowego badania treści reklam]","W celu zatroszczenia się o najwyższy standard badania i bezpieczeństwo uczestników. Przygotowałem tę świadomą zgodę na udział w badaniu. Pokrywa się ona zgodnie ze standardem 3.10 stowarzyszenia APA [Udział w ankiecie jest anonimowy]","W celu zatroszczenia się o najwyższy standard badania i bezpieczeństwo uczestników. Przygotowałem tę świadomą zgodę na udział w badaniu. Pokrywa się ona zgodnie ze standardem 3.10 stowarzyszenia APA [W razie pytań można się kontaktować z osobą odpowiedzialną za te badanie pod adresem khryniewichill@gmail.com]","W celach opisowych ankietowanej próby potrzebuję kilka demograficznych informacji.   Podaj swoją płeć","Jakie masz wykształcenie?","Ile masz lat?","Podaj swój stan cywilny","Czy lubisz oglądać reklamy?","W mojej pracy badawczej interesuje mnie to co ludzie chcieliby oglądać w reklamach produktów.  Na przykładzie reklamy marchwi chciałbym poprosić Cię o Twoją opinię na temat tego co byś chciał lub chciała zobaczyć w reklamie marchwi.  Oddaj się chwili fantazji i opisz kilka pierwszych myśli które przychodzą Ci do głowy na temat rzeczy które chciałbyś lub chciałbyś oglądać na reklamie marchwi.  Na ten temat nie ma myśli dobrych i złych. Chodzi o Twoje wolne myśli, skojarzenia, a one rządzą się dowolnością.  Poniższe pytania mogą stanowić dla Ciebie inspiracje do myślenia    Pyt 1: Co byś chciał/a oglądać na reklamach marchwi?  Pyt 2: Jaki miałaby mieć przekaz reklama marchwi?  Pyt 3: Co chciałbyś/abyś by w reklamie marchwi się działo?  Pyt 4: Co byś chciał/a w w takiej reklamie zobaczyć?  Pyt 5: Jakie wartości lub idee miałaby przekazywać reklama promująca marchew? [Odp1]","W mojej pracy badawczej interesuje mnie to co ludzie chcieliby oglądać w reklamach produktów.  Na przykładzie reklamy marchwi chciałbym poprosić Cię o Twoją opinię na temat tego co byś chciał lub chciała zobaczyć w reklamie marchwi.  Oddaj się chwili fantazji i opisz kilka pierwszych myśli które przychodzą Ci do głowy na temat rzeczy które chciałbyś lub chciałbyś oglądać na reklamie marchwi.  Na ten temat nie ma myśli dobrych i złych. Chodzi o Twoje wolne myśli, skojarzenia, a one rządzą się dowolnością.  Poniższe pytania mogą stanowić dla Ciebie inspiracje do myślenia    Pyt 1: Co byś chciał/a oglądać na reklamach marchwi?  Pyt 2: Jaki miałaby mieć przekaz reklama marchwi?  Pyt 3: Co chciałbyś/abyś by w reklamie marchwi się działo?  Pyt 4: Co byś chciał/a w w takiej reklamie zobaczyć?  Pyt 5: Jakie wartości lub idee miałaby przekazywać reklama promująca marchew? [Odp2]","W mojej pracy badawczej interesuje mnie to co ludzie chcieliby oglądać w reklamach produktów.  Na przykładzie reklamy marchwi chciałbym poprosić Cię o Twoją opinię na temat tego co byś chciał lub chciała zobaczyć w reklamie marchwi.  Oddaj się chwili fantazji i opisz kilka pierwszych myśli które przychodzą Ci do głowy na temat rzeczy które chciałbyś lub chciałbyś oglądać na reklamie marchwi.  Na ten temat nie ma myśli dobrych i złych. Chodzi o Twoje wolne myśli, skojarzenia, a one rządzą się dowolnością.  Poniższe pytania mogą stanowić dla Ciebie inspiracje do myślenia    Pyt 1: Co byś chciał/a oglądać na reklamach marchwi?  Pyt 2: Jaki miałaby mieć przekaz reklama marchwi?  Pyt 3: Co chciałbyś/abyś by w reklamie marchwi się działo?  Pyt 4: Co byś chciał/a w w takiej reklamie zobaczyć?  Pyt 5: Jakie wartości lub idee miałaby przekazywać reklama promująca marchew? [Odp3]","W mojej pracy badawczej interesuje mnie to co ludzie chcieliby oglądać w reklamach produktów.  Na przykładzie reklamy marchwi chciałbym poprosić Cię o Twoją opinię na temat tego co byś chciał lub chciała zobaczyć w reklamie marchwi.  Oddaj się chwili fantazji i opisz kilka pierwszych myśli które przychodzą Ci do głowy na temat rzeczy które chciałbyś lub chciałbyś oglądać na reklamie marchwi.  Na ten temat nie ma myśli dobrych i złych. Chodzi o Twoje wolne myśli, skojarzenia, a one rządzą się dowolnością.  Poniższe pytania mogą stanowić dla Ciebie inspiracje do myślenia    Pyt 1: Co byś chciał/a oglądać na reklamach marchwi?  Pyt 2: Jaki miałaby mieć przekaz reklama marchwi?  Pyt 3: Co chciałbyś/abyś by w reklamie marchwi się działo?  Pyt 4: Co byś chciał/a w w takiej reklamie zobaczyć?  Pyt 5: Jakie wartości lub idee miałaby przekazywać reklama promująca marchew? [Odp4]","W mojej pracy badawczej interesuje mnie to co ludzie chcieliby oglądać w reklamach produktów.  Na przykładzie reklamy marchwi chciałbym poprosić Cię o Twoją opinię na temat tego co byś chciał lub chciała zobaczyć w reklamie marchwi.  Oddaj się chwili fantazji i opisz kilka pierwszych myśli które przychodzą Ci do głowy na temat rzeczy które chciałbyś lub chciałbyś oglądać na reklamie marchwi.  Na ten temat nie ma myśli dobrych i złych. Chodzi o Twoje wolne myśli, skojarzenia, a one rządzą się dowolnością.  Poniższe pytania mogą stanowić dla Ciebie inspiracje do myślenia    Pyt 1: Co byś chciał/a oglądać na reklamach marchwi?  Pyt 2: Jaki miałaby mieć przekaz reklama marchwi?  Pyt 3: Co chciałbyś/abyś by w reklamie marchwi się działo?  Pyt 4: Co byś chciał/a w w takiej reklamie zobaczyć?  Pyt 5: Jakie wartości lub idee miałaby przekazywać reklama promująca marchew? [Odp5]","Jeśli chcesz wziąć udział w losowaniu upominków za udział w ankiecie kliknij Tak ten LINK (jeśli nie działa, to przeklej go do przeglądarki http://superleopard.nazwa.pl/lime/index.php/939311?lang=pl)     Bardzo dziękuję za Twój niezwykle cenny czas :)  Daj znać w komentarzu czy ankieta Ci się podobała, możesz tym zachęcić innych do wypełniania! Pamiętaj! Dobro wraca!   Życzę Ci wszystkiego dobrego!  Pozdrawiam,  Konrad."
"112","","2","pl","255668730","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","19","W związku formalnym/nieformalnym","Nie","","","","","","N/A"
"113","","2","pl","1723505101","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Mężczyzna","Średnie","20","Singiel","Nie","","","","","","N/A"
"114","","3","pl","1810125573","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Nie jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Mężczyzna","Średnie","20","Singiel","Nie","Korzyści wynikające z jedzenia marchwi","Marchew jest smaczna i zdrowa","Chciałbym aby w reklamie było ukazane że jest to produkt polski i ekologiczny ","Wyniki badań ciekawostki o leczniczym działaniu marchwi","Reklama ta  powinna przekazywać jak ważne jest spożywanie marchwi oraz kupowanie jej od lokalnych producentów stosujących ekologiczne nawozy ","N/A"
"115","","2","pl","331602198","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Mężczyzna","Wyższe","19","Singiel","Nie","","","","","","N/A"
"116","","","pl","1102812810","","","","","","","","N/A","","","","N/A","","","","","","N/A"
"117","","2","pl","996256345","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","Średnie","21","W związku formalnym/nieformalnym","Nie","","","","","","N/A"
"118","","2","pl","1223046635","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","Średnie","21","W związku formalnym/nieformalnym","Nie","","","","","","N/A"
"119","","","pl","1946864459","","","","","","","","N/A","","","","N/A","","","","","","N/A"
"120","","2","pl","355922663","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","19","W związku formalnym/nieformalnym","Nie","","","","","","N/A"
"121","","2","pl","873326913","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","19","W związku formalnym/nieformalnym","Tak","","","","","","N/A"
"122","","3","pl","2096396774","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Mężczyzna","Średnie","19","W związku formalnym/nieformalnym","Nie","Źródło pochodzenia ","Wartości odżywcze ","Powiedzenie czemu warto je jeść poparte faktami ","Marchew ","Zdrowy styl życia ekologiczne uprawy ","N/A"
"123","","3","pl","343016507","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","19","W związku formalnym/nieformalnym","Nie","Marchew, króliki ","Warzywa to samo zdrowie ","Dziecko które je marchew i daje kawałek królikowi","Jakie witaminy ma w sobie marchew ","Marchew to źródło witamin ","N/A"
"124","","2","pl","792626632","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Wyższe","23","W związku formalnym/nieformalnym","Tak","","","","","","N/A"
"125","1980-01-01 00:00:00","4","pl","1490922675","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Mężczyzna","Wyższe","22","Singiel","Nie","Jak rosną na polu","Pokazałaby że marchew jest zdrowa (?) i warto wspierać polskie uprawy","Aby rolnik opowiedział o swoim zajęciu","Pole, rolnika, naturę","Lokalne uprawy","Tak"
"126","","2","pl","747505813","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","Wyższe","23","W związku formalnym/nieformalnym","Nie","Realne pola marchwi, zbieranie jej, robienie z niej zdrowych soków itp","Propagować zdrowe produkty, jak ważne jest jedzenie warzyw ","Chciałabym żeby to była rzetelna i „mądra” reklama, bez przerysowanych sytuacji ","","","N/A"
"127","","2","pl","1459006599","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","19","Singiel","Nie","","","","","","N/A"
"128","","3","pl","1077894447","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Mężczyzna","Średnie","22","Singiel","Nie","Warzywa naturalne nie upiększane ","Promować zdrowa żywność prosto od rolnika ","Prawdziwy rzetelny obraz uprawy marchwii","Naturalna marchew wyrywana z ziemi ","Promować naturę ","N/A"
"129","","2","pl","1507837755","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","19","Singiel","Nie","","","","","","N/A"
"130","","2","pl","190944345","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Mężczyzna","Średnie","18","Singiel","Nie","","","","","","N/A"
"131","","","pl","1569803584","","","","","","","","N/A","","","","N/A","","","","","","N/A"
"132","","2","pl","1739784197","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Wyższe","21","W związku formalnym/nieformalnym","Tak","","","","","","N/A"
"133","","3","pl","139242846","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","18","Singiel","Nie","Marchew","Miałaby zachęć do spożywania marchwi jako warzywa dobrego dla zdrowia","Jak najlepsza prezentacja marchwi; ujęcia jej zbierania, mycia, krojenia, dodawania do obiadu - że tak zareklamowanie marchwi w akcji","Marchew","Promocję zdrowego odżywiania","N/A"
"134","","2","pl","1588491057","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Wyższe","23","Singiel","Nie","","","","","","N/A"
"135","","2","pl","2063859234","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","Średnie","19","W związku formalnym/nieformalnym","Nie","","","","","","N/A"
"136","","2","pl","2109184091","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","Średnie","20","W związku formalnym/nieformalnym","Tak","","","","","","N/A"
"137","1980-01-01 00:00:00","4","pl","765290420","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","19","Singiel","Nie","Zdrową rodzinę jedzącą marchew.","Marchew jest zdrowa.","Rodzina ma jeść marchew","Dużo marchwi.","Jednoczenie się rodziny","N/A"
"138","","2","pl","1255291704","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","Średnie","20","W związku formalnym/nieformalnym","Nie","","","","","","N/A"
"139","","3","pl","1194452077","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","29","Singiel","Nie","Gadające marchewki, humor jak z ""Sausage Party"", ale w taki sposób to zrobione aby można było dowiedzieć się jakiś ciekawostek dlaczego marchewki są zdrowe","Ciekawostki o marchewce, można byłoby pokazać jak rośnie marchew pod ziemią i dlaczego są zdrowe (ale dokładniej wyjaśnić)","Mogą być wybuchy (bo słychać jak marchewki chrupią jak się je je), śpiew marchewek, tańczące marchewki małe/duze/krzywe/grube co by nie pokazywać że każda marchewka jest idealna, bo czasami te duże i grube są smaczniejsze (A mówi to wielbicielka marchewek :P). ","Nadać charaktery marchewką np marchewkowa Magda Gessler albo marchewkowi sportowcy - marchewka zdrowa=sportowcy którzy są uważani za zdrowych ludzi z sukcesami. Że pomarańczowe ręce są fajne i że to taka super moc od jedzenia marchewek :D","Że jedzenie marchewki to zdrowie, że marchewki jedzą sportowcy, że jedzenie marchewki jest fajne. ","N/A"
"140","","2","pl","1880427912","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Mężczyzna","Średnie","20","Singiel","Nie","","","","","","N/A"
"141","","2","pl","1051169703","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","20","Singiel","Tak","","","","","","N/A"
"142","","1","pl","1511575967","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","","","","N/A","","","","","","N/A"
"143","","3","pl","998157096","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Wyższe","23","Singiel","Nie","Przykładowe potrawy z wykorzystaniem marchwi ","Że zdrowe jedzenie nie musi być nudne","Prezentowanie korzyści płynących z jedzenia warzyw, które można połączyć z spędzaniem czasu z rodziną i przyjaciółmi","Przykładowe posiłki na bazie tego warzywa","Zdrowy tryb życia, wspólne posiłki (lub ich przygotowywanie z bliskimi). ","N/A"
"144","1980-01-01 00:00:00","4","pl","1472358099","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","19","W związku formalnym/nieformalnym","Nie","Proces od zasiania do zbioru","Zdrowe odżywianie","Pokazanie okresu wzrostu marchwi","Ukazanie ciężkiej pracy rolnika","To że od rolnika zależy to co jemy","Tak"
"145","","3","pl","855632904","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","Średnie","19","Singiel","Nie","Duże czyste i świeże marchewki","To, że są bardzo zdrowe","Ogrodnik wyrywa świeże marchewki z pola","Sałatka warzywna z marchewką w roli głównej ","Zdrowie, moc, Energie ","N/A"
"146","","2","pl","1126701210","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","Wyższe","24","Singiel","Nie","","","","","","N/A"
"147","","3","pl","542368320","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","21","W związku formalnym/nieformalnym","Nie","Marchew, ziemia, pole marchwi, ludzie jedzący marchew","Że marchew jest tania a zdrowa, smaczna","Ktoś opowiada o składnikach marchwi, co dostarcza marchew w diecie, jak rośnie marchew","Marchew i warunki jej rośnięcia","Zdrowe żywienie, np. jako forma zdrowego drugiego śniadania dla dzieci","N/A"
"148","","2","pl","1482666403","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","Średnie","18","Singiel","Tak","","","","","","N/A"
"149","","2","pl","1476042172","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Mężczyzna","Wyższe","22","Singiel","Tak","","","","","","N/A"
"150","1980-01-01 00:00:00","4","pl","857633137","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Wyższe","21","Singiel","Tak","Marchew, produkty z niej stworzone ","Jak w fajny sposób wprowadzić Marchew do diety","Pokazanie radości i profitów z jedzenia jej","Szczęście, witaminy, witalność","Zdrowy styl życia, zdrowie samo w sobie","Tak"
"151","","","pl","37317016","","","","","","","","N/A","","","","N/A","","","","","","N/A"
"152","1980-01-01 00:00:00","4","pl","1619364114","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","Średnie","19","W związku formalnym/nieformalnym","Nie","timelaps wzrostu marchwi","uświadomienie konsumenta w jaki sposob obchodzono się z ww. produktem spożywczym ","realistyczny wywiad z właścicielem pola/gospodarstwa, które wyhodowali reklamowana marchew.","marchew w rożnych stadiach wzrostu","świeżość i pochodzenie produktu jest najważniejsze","Tak"
"153","","2","pl","156945561","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Wyższe","31","W związku formalnym/nieformalnym","Nie","","","","","","N/A"
"154","1980-01-01 00:00:00","4","pl","1001583473","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","19","Singiel","Nie","Króliki ","Marchew jest dobra ","By króliki zajadaly się marchwia","Kroliki jedzace marchew","Ze marchew jest zdrowa i pyszniutka","N/A"
"155","","3","pl","1236139758","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","Średnie","19","W związku formalnym/nieformalnym","Nie","Jaskrawe kolory słońce lato wieś","Zdrowe odżywianie ","Praca przy zbiorach ","Krajobrazy i osoby ciemniejszej karnacji bo karoten","Zdrowy tryb życia ","N/A"
"156","","2","pl","955243124","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","Średnie","19","Singiel","Nie","","","","","","N/A"
"157","","2","pl","677273859","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","Średnie","19","Singiel","Tak","","","","","","N/A"
"158","1980-01-01 00:00:00","4","pl","1470788972","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Mężczyzna","Średnie","18","Singiel","Nie",".",".",".",".",".","Nie"
"159","1980-01-01 00:00:00","4","pl","1518954036","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","Wyższe","23","Singiel","Nie","Ladne zdjęcia marchwi","Zwiększenie mojego zainteresowania tym warzywem i tym konkretnym rodzajem marchwi","Próba przekonania mnie o jej korzystnych właściwościach dla mojego zdrowia","Sposoby na jakie można czerpać korzyści ze spożywania warzywa","Zdrowe odżywianie, inspiracje żywieniowe, promocja produkcji krajowej","Tak"
"160","","2","pl","355365745","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Mężczyzna","Średnie","21","W związku formalnym/nieformalnym","Nie","","","","","","N/A"
"161","1980-01-01 00:00:00","4","pl","1054575538","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Mężczyzna","Podstawowe","17","W związku formalnym/nieformalnym","Nie","Sok z marchwi","W celu zakupu marchwi","Mycie, kopanie marchwi","Marchew","Zdrowe odżywianie ","Tak"
"162","","2","pl","1598656016","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","22","W związku formalnym/nieformalnym","Nie","","","","","","N/A"
"163","","","pl","381369740","","","","","","","","N/A","","","","N/A","","","","","","N/A"
"164","","3","pl","1233311023","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","21","W związku formalnym/nieformalnym","Nie","Soczyste, o wyrazistym kolorze marchewki prosto z ziemi","Zachęcenie do zakupu dobrych marchwi","Raczej spokój, cisza, polska wieś","Cały poces trafiania marchwi do sklepu (aż od sadzenia jej przez rolnika)","Dobrą ekologiczną uprawę, dbanie o planetę","N/A"
"165","","2","pl","2030165642","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","21","W związku formalnym/nieformalnym","Nie","","","","","","N/A"
"166","","2","pl","1809680146","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","19","Singiel","Nie","","","","","","N/A"
"167","","2","pl","2081252320","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","18","Singiel","Nie","","","","","","N/A"
"168","","3","pl","1828576194","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","20","Singiel","Nie","Pola, świeża marchew może jakieś badania ","Wartości odżywcze ","Proces jaki przechodzi marchew od zasadzenia do sklepu","Marchew i pola","Plusy jedzenia marchewki","N/A"
"169","1980-01-01 00:00:00","4","pl","1412386130","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Nie jestem świadom/a","Mężczyzna","Średnie","22","Singiel","Nie","Chciałbym oglądać cały proces uprawy wraz z dostawą do marketu.","Powinna skłonić odbiorcę do częstszego jedzenia marchwi.","Jak w skrócie wygląda łańcuch dostaw produktu.","Chciałbym zobaczyć profesjonalnie wykonane ujęcia bez zbędnych, standardowych haseł reklamowych.","Powinna pokazywać, że warzywa są zdrowe i często należy je jeść.","Tak"
"170","","3","pl","1958899835","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","Średnie","20","Singiel","Tak","sposoby przygotowani marchwi w różnych potrawach oraz jej wartości odżywcze","Marchew jest smaczna oraz zdrowa","Kucharka/Kucharz przedstawiają różne możliwe przygotowania marchwi tym samym mówiąc o jej różnych efektach pro-zdrowotnych","Łatwe przepisy na przygotowanie marchwii","Dbania i zdrowie, zdrowego i smacznego odżywiania ","N/A"
"171","","","pl","1390033144","","","","","","","","N/A","","","","N/A","","","","","","N/A"
"172","","2","pl","1126587660","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Wyższe","22","W związku formalnym/nieformalnym","Nie","","","","","","N/A"
"173","1980-01-01 00:00:00","4","pl","1079508878","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Mężczyzna","Średnie","22","Singiel","Nie","Osoby spożywające marchew i pokazujące jej dobre strony","Propagowanie korzyści wynikających z jedzenia marchwi.","Spożywanie marchwi, pokazywanie jak dobrze działa na skórę","Osoba robiąca na przykład szejka/sok z marchwi do śniadania, wraz ze swoją rodziną; wszyscy pijący sok. ","Idea korzyści wynikających z jedzenia marchwi. ","Tak"
"174","","2","pl","307565983","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Mężczyzna","Średnie","24","W związku formalnym/nieformalnym","Nie","","","","","","N/A"
"175","","2","pl","1731676912","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Wyższe","22","Singiel","Nie","","","","","","N/A"
